TrinityID	GeneID	GEP_id	Dcor_v3_gene_id	DEO
TRINITY_GG_715_c13_g1	Dcor_evm.model.ctg28_len_882067.70	GEP9	Dcor_evm.model.contig_88_pilon.1	Dcor_evm.model.contig_88_pilon.1
TRINITY_GG_1090_c2_g1	Dcor_evm.model.ctg26_len_927114.27	GEP17	Dcor_evm.model.hic_scaffold_1_pilon.10	Dcor_evm.model.hic_scaffold_1_pilon.10
TRINITY_GG_1090_c42_g1	Dcor_evm.model.ctg26_len_927114.121	GEP17	Dcor_evm.model.hic_scaffold_1_pilon.103	Dcor_evm.model.hic_scaffold_1_pilon.103
TRINITY_GG_594_c21_g1	Dcor_evm.model.scaffold5_size806535.58	GEP17	Dcor_evm.model.hic_scaffold_1_pilon.1047	NA
TRINITY_GG_594_c63_g1	Dcor_evm.model.scaffold5_size806535.32	GEP9	Dcor_evm.model.hic_scaffold_1_pilon.1070	NA
TRINITY_GG_594_c2_g1	Dcor_evm.model.scaffold5_size806535.30	GEP9	Dcor_evm.model.hic_scaffold_1_pilon.1073	Dcor_evm.model.hic_scaffold_1_pilon.1073
TRINITY_GG_715_c111_g1	Dcor_evm.model.ctg28_len_882067.240	GEP9	Dcor_evm.model.hic_scaffold_1_pilon.1138	Dcor_evm.model.hic_scaffold_1_pilon.1138
TRINITY_GG_715_c493_g1	Dcor_evm.model.ctg28_len_882067.229	GEP9	Dcor_evm.model.hic_scaffold_1_pilon.1149	Dcor_evm.model.hic_scaffold_1_pilon.1149
TRINITY_GG_1090_c31_g1	Dcor_evm.model.ctg26_len_927114.153	GEP17	Dcor_evm.model.hic_scaffold_1_pilon.136	Dcor_evm.model.hic_scaffold_1_pilon.136
TRINITY_GG_1090_c20_g1	Dcor_evm.model.ctg26_len_927114.33	GEP9	Dcor_evm.model.hic_scaffold_1_pilon.16	Dcor_evm.model.hic_scaffold_1_pilon.16
TRINITY_GG_1090_c105_g1	Dcor_evm.model.ctg26_len_927114.34	GEP9	Dcor_evm.model.hic_scaffold_1_pilon.17	Dcor_evm.model.hic_scaffold_1_pilon.17
TRINITY_GG_137_c57_g1	Dcor_evm.model.ctg4_len_2496752.189	GEP9	Dcor_evm.model.hic_scaffold_1_pilon.171	Dcor_evm.model.hic_scaffold_1_pilon.171
TRINITY_GG_137_c190_g1	Dcor_evm.model.ctg4_len_2496752.193	GEP9	Dcor_evm.model.hic_scaffold_1_pilon.175	Dcor_evm.model.hic_scaffold_1_pilon.175
TRINITY_GG_137_c129_g1	Dcor_evm.model.ctg4_len_2496752.205	GEP17	Dcor_evm.model.hic_scaffold_1_pilon.187	Dcor_evm.model.hic_scaffold_1_pilon.187
TRINITY_GG_137_c396_g1	Dcor_evm.model.ctg4_len_2496752.216	GEP17	Dcor_evm.model.hic_scaffold_1_pilon.198	NA
TRINITY_GG_137_c88_g1	Dcor_evm.model.ctg4_len_2496752.237	GEP17	Dcor_evm.model.hic_scaffold_1_pilon.219	Dcor_evm.model.hic_scaffold_1_pilon.219
TRINITY_GG_137_c80_g1	Dcor_evm.model.ctg4_len_2496752.253	GEP9	Dcor_evm.model.hic_scaffold_1_pilon.233	Dcor_evm.model.hic_scaffold_1_pilon.233
TRINITY_GG_137_c11_g1	Dcor_evm.model.ctg4_len_2496752.257	GEP9	Dcor_evm.model.hic_scaffold_1_pilon.237	Dcor_evm.model.hic_scaffold_1_pilon.237
TRINITY_GG_137_c146_g1	Dcor_evm.model.ctg4_len_2496752.272	GEP9	Dcor_evm.model.hic_scaffold_1_pilon.254	Dcor_evm.model.hic_scaffold_1_pilon.254
TRINITY_GG_137_c289_g1	Dcor_evm.model.ctg4_len_2496752.306	GEP17	Dcor_evm.model.hic_scaffold_1_pilon.286	Dcor_evm.model.hic_scaffold_1_pilon.286
TRINITY_GG_137_c203_g1	Dcor_evm.model.ctg4_len_2496752.308	GEP17	Dcor_evm.model.hic_scaffold_1_pilon.288	Dcor_evm.model.hic_scaffold_1_pilon.288
TRINITY_GG_137_c180_g1	Dcor_evm.model.ctg4_len_2496752.324	GEP9	Dcor_evm.model.hic_scaffold_1_pilon.304	Dcor_evm.model.hic_scaffold_1_pilon.304
TRINITY_GG_137_c25_g1	Dcor_evm.model.ctg4_len_2496752.325	GEP17	Dcor_evm.model.hic_scaffold_1_pilon.305	Dcor_evm.model.hic_scaffold_1_pilon.305
TRINITY_GG_137_c204_g1	Dcor_evm.model.ctg4_len_2496752.333	GEP9	Dcor_evm.model.hic_scaffold_1_pilon.314	Dcor_evm.model.hic_scaffold_1_pilon.314
TRINITY_GG_137_c85_g1	Dcor_evm.model.ctg4_len_2496752.336	GEP17	Dcor_evm.model.hic_scaffold_1_pilon.317	Dcor_evm.model.hic_scaffold_1_pilon.317
TRINITY_GG_1090_c18_g1	Dcor_evm.model.ctg26_len_927114.50	GEP17	Dcor_evm.model.hic_scaffold_1_pilon.32	Dcor_evm.model.hic_scaffold_1_pilon.32
TRINITY_GG_137_c54_g1	Dcor_evm.model.ctg4_len_2496752.344	GEP9	Dcor_evm.model.hic_scaffold_1_pilon.325	Dcor_evm.model.hic_scaffold_1_pilon.325
TRINITY_GG_137_c90_g1	Dcor_evm.model.ctg4_len_2496752.366	GEP9	Dcor_evm.model.hic_scaffold_1_pilon.348	Dcor_evm.model.hic_scaffold_1_pilon.348
TRINITY_GG_137_c17_g1	Dcor_evm.model.ctg4_len_2496752.378	GEP9	Dcor_evm.model.hic_scaffold_1_pilon.360	Dcor_evm.model.hic_scaffold_1_pilon.360
TRINITY_GG_137_c56_g1	Dcor_evm.model.ctg4_len_2496752.396	GEP9	Dcor_evm.model.hic_scaffold_1_pilon.379	Dcor_evm.model.hic_scaffold_1_pilon.379
TRINITY_GG_137_c136_g1	Dcor_evm.model.ctg4_len_2496752.419	GEP17	Dcor_evm.model.hic_scaffold_1_pilon.402	Dcor_evm.model.hic_scaffold_1_pilon.402
TRINITY_GG_137_c108_g1	Dcor_evm.model.ctg4_len_2496752.428	GEP9	Dcor_evm.model.hic_scaffold_1_pilon.412	NA
TRINITY_GG_137_c153_g1	Dcor_evm.model.ctg4_len_2496752.430	GEP9	Dcor_evm.model.hic_scaffold_1_pilon.414	Dcor_evm.model.hic_scaffold_1_pilon.414
TRINITY_GG_137_c242_g1	Dcor_evm.model.ctg4_len_2496752.448	GEP17	Dcor_evm.model.hic_scaffold_1_pilon.431	Dcor_evm.model.hic_scaffold_1_pilon.431
TRINITY_GG_137_c207_g1	Dcor_evm.model.ctg4_len_2496752.454	GEP17	Dcor_evm.model.hic_scaffold_1_pilon.437	Dcor_evm.model.hic_scaffold_1_pilon.437
TRINITY_GG_137_c40_g1	Dcor_evm.model.ctg4_len_2496752.457	GEP17	Dcor_evm.model.hic_scaffold_1_pilon.440	Dcor_evm.model.hic_scaffold_1_pilon.440
TRINITY_GG_137_c216_g1	Dcor_evm.model.ctg4_len_2496752.464	GEP9	Dcor_evm.model.hic_scaffold_1_pilon.447	Dcor_evm.model.hic_scaffold_1_pilon.447
TRINITY_GG_137_c189_g1	Dcor_evm.model.ctg4_len_2496752.482	GEP17	Dcor_evm.model.hic_scaffold_1_pilon.465	Dcor_evm.model.hic_scaffold_1_pilon.465
TRINITY_GG_137_c224_g3	Dcor_evm.model.ctg4_len_2496752.483	GEP17	Dcor_evm.model.hic_scaffold_1_pilon.466	Dcor_evm.model.hic_scaffold_1_pilon.466
TRINITY_GG_137_c219_g1	Dcor_evm.model.ctg4_len_2496752.484	GEP17	Dcor_evm.model.hic_scaffold_1_pilon.467	Dcor_evm.model.hic_scaffold_1_pilon.467
TRINITY_GG_1090_c29_g1	Dcor_evm.model.ctg26_len_927114.65	GEP17	Dcor_evm.model.hic_scaffold_1_pilon.47	Dcor_evm.model.hic_scaffold_1_pilon.47
TRINITY_GG_137_c443_g1	Dcor_evm.model.ctg4_len_2496752.488	GEP9	Dcor_evm.model.hic_scaffold_1_pilon.471	Dcor_evm.model.hic_scaffold_1_pilon.471
TRINITY_GG_1090_c12_g1	Dcor_evm.model.ctg26_len_927114.72	GEP17	Dcor_evm.model.hic_scaffold_1_pilon.54	Dcor_evm.model.hic_scaffold_1_pilon.54
TRINITY_GG_137_c330_g1	Dcor_evm.model.ctg4_len_2496752.561	GEP17	Dcor_evm.model.hic_scaffold_1_pilon.543	Dcor_evm.model.hic_scaffold_1_pilon.543
TRINITY_GG_535_c142_g1	Dcor_evm.model.ctg7_len_2417284.299	GEP9	Dcor_evm.model.hic_scaffold_1_pilon.610	Dcor_evm.model.hic_scaffold_1_pilon.610
TRINITY_GG_535_c102_g1	Dcor_evm.model.ctg7_len_2417284.301	GEP17	Dcor_evm.model.hic_scaffold_1_pilon.612	Dcor_evm.model.hic_scaffold_1_pilon.612
TRINITY_GG_535_c17_g1	Dcor_evm.model.ctg7_len_2417284.324	GEP17	Dcor_evm.model.hic_scaffold_1_pilon.638	Dcor_evm.model.hic_scaffold_1_pilon.638
TRINITY_GG_535_c10_g1	Dcor_evm.model.ctg7_len_2417284.326	GEP17	Dcor_evm.model.hic_scaffold_1_pilon.640	Dcor_evm.model.hic_scaffold_1_pilon.640
TRINITY_GG_535_c862_g1	Dcor_evm.model.ctg7_len_2417284.327	GEP17	Dcor_evm.model.hic_scaffold_1_pilon.641	Dcor_evm.model.hic_scaffold_1_pilon.641
TRINITY_GG_535_c136_g1	Dcor_evm.model.ctg7_len_2417284.332	GEP9	Dcor_evm.model.hic_scaffold_1_pilon.646	Dcor_evm.model.hic_scaffold_1_pilon.646
TRINITY_GG_535_c32_g1	Dcor_evm.model.ctg7_len_2417284.276	GEP9	Dcor_evm.model.hic_scaffold_1_pilon.662	Dcor_evm.model.hic_scaffold_1_pilon.662
TRINITY_GG_535_c23_g1	Dcor_evm.model.ctg7_len_2417284.223	GEP17	Dcor_evm.model.hic_scaffold_1_pilon.719	Dcor_evm.model.hic_scaffold_1_pilon.719
TRINITY_GG_1090_c26_g1	Dcor_evm.model.ctg26_len_927114.90	GEP17	Dcor_evm.model.hic_scaffold_1_pilon.73	NA
TRINITY_GG_535_c308_g1	Dcor_evm.model.ctg7_len_2417284.199	GEP17	Dcor_evm.model.hic_scaffold_1_pilon.743	Dcor_evm.model.hic_scaffold_1_pilon.743
TRINITY_GG_161_c15_g1	Dcor_evm.model.ctg7_len_2417284.144	GEP9	Dcor_evm.model.hic_scaffold_1_pilon.797	NA
TRINITY_GG_1090_c3_g1	Dcor_evm.model.ctg26_len_927114.99	GEP17	Dcor_evm.model.hic_scaffold_1_pilon.82	Dcor_evm.model.hic_scaffold_1_pilon.82
TRINITY_GG_1090_c193_g1	Dcor_evm.model.ctg26_len_927114.102	GEP17	Dcor_evm.model.hic_scaffold_1_pilon.85	NA
TRINITY_GG_594_c99_g1	Dcor_evm.model.scaffold5_size806535.194	GEP9	Dcor_evm.model.hic_scaffold_1_pilon.919	Dcor_evm.model.hic_scaffold_1_pilon.919
TRINITY_GG_594_c42_g1	Dcor_evm.model.scaffold5_size806535.189	GEP17	Dcor_evm.model.hic_scaffold_1_pilon.924	Dcor_evm.model.hic_scaffold_1_pilon.924
TRINITY_GG_594_c36_g1	Dcor_evm.model.scaffold5_size806535.164	GEP9	Dcor_evm.model.hic_scaffold_1_pilon.948	Dcor_evm.model.hic_scaffold_1_pilon.948
TRINITY_GG_594_c272_g1	Dcor_evm.model.scaffold5_size806535.160_evm.model.scaffold5_size806535.161	GEP9	Dcor_evm.model.hic_scaffold_1_pilon.951	Dcor_evm.model.hic_scaffold_1_pilon.951
TRINITY_GG_1114_c269_g1	Dcor_evm.model.ctg12_len_6330523.808	GEP17	Dcor_evm.model.hic_scaffold_10_pilon.1006	Dcor_evm.model.hic_scaffold_10_pilon.1006
TRINITY_GG_1114_c459_g2	Dcor_evm.model.ctg12_len_6330523.747	GEP17	Dcor_evm.model.hic_scaffold_10_pilon.1063	Dcor_evm.model.hic_scaffold_10_pilon.1063
TRINITY_GG_1114_c74_g1	Dcor_evm.model.ctg12_len_6330523.678	GEP9	Dcor_evm.model.hic_scaffold_10_pilon.1132	Dcor_evm.model.hic_scaffold_10_pilon.1132
TRINITY_GG_1114_c77_g1	Dcor_evm.model.ctg12_len_6330523.676	GEP17	Dcor_evm.model.hic_scaffold_10_pilon.1134	Dcor_evm.model.hic_scaffold_10_pilon.1134
TRINITY_GG_1114_c16_g1	Dcor_evm.model.ctg12_len_6330523.673	GEP17	Dcor_evm.model.hic_scaffold_10_pilon.1137	Dcor_evm.model.hic_scaffold_10_pilon.1137
TRINITY_GG_1114_c24_g1	Dcor_evm.model.ctg12_len_6330523.665	GEP17	Dcor_evm.model.hic_scaffold_10_pilon.1145	NA
TRINITY_GG_1114_c421_g1	Dcor_evm.model.ctg12_len_6330523.662	GEP9	Dcor_evm.model.hic_scaffold_10_pilon.1148	Dcor_evm.model.hic_scaffold_10_pilon.1148
TRINITY_GG_1142_c61_g1	Dcor_evm.model.ctg19_len_2461079.122	GEP17	Dcor_evm.model.hic_scaffold_10_pilon.116	Dcor_evm.model.hic_scaffold_10_pilon.116
TRINITY_GG_1142_c61_g1	Dcor_evm.model.ctg19_len_2461079.122	GEP9	Dcor_evm.model.hic_scaffold_10_pilon.116	Dcor_evm.model.hic_scaffold_10_pilon.116
TRINITY_GG_1114_c862_g1	Dcor_evm.model.ctg12_len_6330523.647	GEP17	Dcor_evm.model.hic_scaffold_10_pilon.1167	NA
TRINITY_GG_1114_c48_g1	Dcor_evm.model.ctg12_len_6330523.637	GEP17	Dcor_evm.model.hic_scaffold_10_pilon.1177	Dcor_evm.model.hic_scaffold_10_pilon.1177
TRINITY_GG_1114_c166_g1	Dcor_evm.model.ctg12_len_6330523.628	GEP9	Dcor_evm.model.hic_scaffold_10_pilon.1187	Dcor_evm.model.hic_scaffold_10_pilon.1187
TRINITY_GG_1114_c734_g1	Dcor_evm.model.ctg12_len_6330523.618	GEP9	Dcor_evm.model.hic_scaffold_10_pilon.1194	NA
TRINITY_GG_77_c0_g1	Dcor_evm.model.ctg12_len_6330523.612	GEP9	Dcor_evm.model.hic_scaffold_10_pilon.1199	Dcor_evm.model.hic_scaffold_10_pilon.1199
TRINITY_GG_1114_c201_g1	Dcor_evm.model.ctg12_len_6330523.586	GEP17	Dcor_evm.model.hic_scaffold_10_pilon.1224	Dcor_evm.model.hic_scaffold_10_pilon.1224
TRINITY_GG_1114_c83_g1	Dcor_evm.model.ctg12_len_6330523.571	GEP17	Dcor_evm.model.hic_scaffold_10_pilon.1239	Dcor_evm.model.hic_scaffold_10_pilon.1239
TRINITY_GG_1114_c42_g1	Dcor_evm.model.ctg12_len_6330523.569	GEP17	Dcor_evm.model.hic_scaffold_10_pilon.1241	Dcor_evm.model.hic_scaffold_10_pilon.1241
TRINITY_GG_1114_c42_g1	Dcor_evm.model.ctg12_len_6330523.569	GEP9	Dcor_evm.model.hic_scaffold_10_pilon.1241	Dcor_evm.model.hic_scaffold_10_pilon.1241
TRINITY_GG_1114_c373_g1	Dcor_evm.model.ctg12_len_6330523.546	GEP17	Dcor_evm.model.hic_scaffold_10_pilon.1263	Dcor_evm.model.hic_scaffold_10_pilon.1263
TRINITY_GG_1114_c373_g1	Dcor_evm.model.ctg12_len_6330523.546	GEP9	Dcor_evm.model.hic_scaffold_10_pilon.1263	Dcor_evm.model.hic_scaffold_10_pilon.1263
TRINITY_GG_1114_c2073_g1	Dcor_evm.model.ctg12_len_6330523.508	GEP9	Dcor_evm.model.hic_scaffold_10_pilon.1302	Dcor_evm.model.hic_scaffold_10_pilon.1302
TRINITY_GG_1114_c1091_g1	Dcor_evm.model.ctg12_len_6330523.504	GEP9	Dcor_evm.model.hic_scaffold_10_pilon.1308	Dcor_evm.model.hic_scaffold_10_pilon.1308
TRINITY_GG_1114_c272_g1	Dcor_evm.model.ctg12_len_6330523.491	GEP17	Dcor_evm.model.hic_scaffold_10_pilon.1319	Dcor_evm.model.hic_scaffold_10_pilon.1319
TRINITY_GG_1114_c43_g1	Dcor_evm.model.ctg12_len_6330523.490	GEP17	Dcor_evm.model.hic_scaffold_10_pilon.1320	Dcor_evm.model.hic_scaffold_10_pilon.1320
TRINITY_GG_1114_c52_g1	Dcor_evm.model.ctg12_len_6330523.472	GEP9	Dcor_evm.model.hic_scaffold_10_pilon.1338	Dcor_evm.model.hic_scaffold_10_pilon.1338
TRINITY_GG_1114_c5_g1	Dcor_evm.model.ctg12_len_6330523.433	GEP17	Dcor_evm.model.hic_scaffold_10_pilon.1379	Dcor_evm.model.hic_scaffold_10_pilon.1379
TRINITY_GG_1114_c5_g1	Dcor_evm.model.ctg12_len_6330523.433	GEP9	Dcor_evm.model.hic_scaffold_10_pilon.1379	Dcor_evm.model.hic_scaffold_10_pilon.1379
TRINITY_GG_1142_c139_g1	Dcor_evm.model.ctg19_len_2461079.169	GEP9	Dcor_evm.model.hic_scaffold_10_pilon.164	Dcor_evm.model.hic_scaffold_10_pilon.164
TRINITY_GG_1142_c49_g1	Dcor_evm.model.ctg19_len_2461079.218	GEP17	Dcor_evm.model.hic_scaffold_10_pilon.214	Dcor_evm.model.hic_scaffold_10_pilon.214
TRINITY_GG_1142_c185_g1	Dcor_evm.model.ctg19_len_2461079.228	GEP17	Dcor_evm.model.hic_scaffold_10_pilon.224	Dcor_evm.model.hic_scaffold_10_pilon.224
TRINITY_GG_1142_c2_g1	Dcor_evm.model.ctg19_len_2461079.272	GEP17	Dcor_evm.model.hic_scaffold_10_pilon.268	Dcor_evm.model.hic_scaffold_10_pilon.268
TRINITY_GG_1142_c1_g1	Dcor_evm.model.ctg19_len_2461079.320	GEP9	Dcor_evm.model.hic_scaffold_10_pilon.321	Dcor_evm.model.hic_scaffold_10_pilon.321
TRINITY_GG_1142_c455_g1	Dcor_evm.model.ctg19_len_2461079.362_evm.model.ctg19_len_2461079.363	GEP9	Dcor_evm.model.hic_scaffold_10_pilon.363	Dcor_evm.model.hic_scaffold_10_pilon.363
